match_id,winner,map,region,date_time
1081801399,1,Ranked Serpent Beach,EU,4/12/2021 2:36:24 PM
1081801455,1,Ranked Ice Mines,EU,4/12/2021 2:36:40 PM
1081801466,1,Ranked Stone Keep,EU,4/12/2021 2:36:44 PM
1081801495,0,Ranked Jaguar Falls,NA,4/12/2021 2:36:52 PM
1081801516,1,Ranked Ascension Peak,EU,4/12/2021 2:36:56 PM
1081801562,0,Ranked Frog Isle,EU,4/12/2021 2:37:10 PM
1081801605,1,Ranked Splitstone Quarry,NA,4/12/2021 2:37:22 PM
1081801633,0,Ranked Splitstone Quarry,EU,4/12/2021 2:37:30 PM
1081801660,1,Ranked Serpent Beach,EU,4/12/2021 2:37:36 PM
1081801690,0,Ranked Frozen Guard,EU,4/12/2021 2:37:46 PM
1081801723,1,Ranked Serpent Beach,Latin America North,4/12/2021 2:37:56 PM
1081801795,0,Ranked Jaguar Falls,EU,4/12/2021 2:38:16 PM
1081801837,1,Ranked Timber Mill,Brazil,4/12/2021 2:38:31 PM
1081801862,0,Ranked Timber Mill,EU,4/12/2021 2:38:38 PM
1081801903,1,Ranked Jaguar Falls,Southeast Asia,4/12/2021 2:38:48 PM
1081801904,0,Ranked Jaguar Falls,EU,4/12/2021 2:38:48 PM
1081801928,1,Ranked Timber Mill,NA,4/12/2021 2:38:55 PM
1081802038,0,Ranked Frozen Guard,EU,4/12/2021 2:39:26 PM
1081802096,1,Ranked Serpent Beach,EU,4/12/2021 2:39:43 PM
1081802131,0,Ranked Frozen Guard,EU,4/12/2021 2:39:53 PM
1081802158,1,Ranked Ice Mines,Southeast Asia,4/12/2021 2:40:00 PM
1081802215,0,Ranked Frog Isle,EU,4/12/2021 2:40:14 PM
1081802216,1,Ranked Warder's Gate,EU,4/12/2021 2:40:14 PM
1081802226,0,Ranked Stone Keep,NA,4/12/2021 2:40:17 PM
1081802262,1,Ranked Splitstone Quarry,EU,4/12/2021 2:40:26 PM
1081802275,0,Ranked Stone Keep,Brazil,4/12/2021 2:40:30 PM
1081802277,0,Ranked Timber Mill,EU,4/12/2021 2:40:30 PM
1081802288,1,Ranked Ice Mines,EU,4/12/2021 2:40:33 PM
1081802299,1,Ranked Frog Isle,Southeast Asia,4/12/2021 2:40:36 PM
1081802372,0,Ranked Ice Mines,Brazil,4/12/2021 2:41:01 PM
1081802383,0,Ranked Warder's Gate,EU,4/12/2021 2:41:05 PM
1081802412,0,Ranked Jaguar Falls,EU,4/12/2021 2:41:13 PM
1081802476,1,Ranked Ice Mines,Brazil,4/12/2021 2:41:32 PM
1081802478,1,Ranked Serpent Beach,EU,4/12/2021 2:41:32 PM
1081802497,1,Ranked Serpent Beach,EU,4/12/2021 2:41:38 PM
1081802505,0,Ranked Timber Mill,Brazil,4/12/2021 2:41:40 PM
1081802582,0,Ranked Jaguar Falls,Southeast Asia,4/12/2021 2:42:00 PM
1081802596,0,Ranked Timber Mill,EU,4/12/2021 2:42:03 PM
1081802610,0,Ranked Frozen Guard,EU,4/12/2021 2:42:08 PM
1081802613,0,Ranked Jaguar Falls,NA,4/12/2021 2:42:08 PM
1081802631,1,Ranked Frozen Guard,EU,4/12/2021 2:42:12 PM
1081802651,1,Ranked Jaguar Falls,EU,4/12/2021 2:42:18 PM
1081802680,0,Ranked Serpent Beach,EU,4/12/2021 2:42:28 PM
1081802739,0,Ranked Serpent Beach,EU,4/12/2021 2:42:45 PM
1081802751,1,Ranked Warder's Gate,Brazil,4/12/2021 2:42:49 PM
1081802757,0,Ranked Ice Mines,EU,4/12/2021 2:42:51 PM
1081802784,0,Ranked Ice Mines,EU,4/12/2021 2:42:58 PM
1081802827,1,Ranked Serpent Beach,EU,4/12/2021 2:43:10 PM
1081802828,0,Ranked Ice Mines,EU,4/12/2021 2:43:10 PM
1084851368,0,Ranked Jaguar Falls,NA,4/23/2021 5:00:07 AM
1084851382,1,Ranked Timber Mill,Brazil,4/23/2021 5:00:13 AM
1084851403,0,Ranked Ice Mines,Southeast Asia,4/23/2021 5:00:23 AM
1084851434,1,Ranked Warder's Gate,Brazil,4/23/2021 5:00:42 AM
1084851457,0,Ranked Frozen Guard,NA,4/23/2021 5:00:49 AM
1084851477,0,Ranked Splitstone Quarry,NA,4/23/2021 5:00:55 AM
1084851555,1,Ranked Timber Mill,NA,4/23/2021 5:01:31 AM
1084851618,1,Ranked Jaguar Falls,Brazil,4/23/2021 5:02:01 AM
1084851649,0,Ranked Frog Isle,Brazil,4/23/2021 5:02:14 AM
1084851672,1,Ranked Warder's Gate,EU,4/23/2021 5:02:20 AM
1084851713,1,Ranked Splitstone Quarry,Southeast Asia,4/23/2021 5:02:41 AM
1084851715,1,Ranked Warder's Gate,Brazil,4/23/2021 5:02:43 AM
1084851726,1,Ranked Serpent Beach,NA,4/23/2021 5:02:47 AM
1084851754,0,Ranked Jaguar Falls,EU,4/23/2021 5:02:59 AM
1084851780,1,Ranked Stone Keep,Latin America North,4/23/2021 5:03:08 AM
1084851807,0,Ranked Ice Mines,Brazil,4/23/2021 5:03:21 AM
1084851824,0,Ranked Splitstone Quarry,NA,4/23/2021 5:03:27 AM
1084851891,1,Ranked Frozen Guard,EU,4/23/2021 5:03:55 AM
1084851928,0,Ranked Jaguar Falls,Latin America North,4/23/2021 5:04:09 AM
1084851961,1,Ranked Timber Mill,NA,4/23/2021 5:04:23 AM
1084851992,0,Ranked Jaguar Falls,Latin America North,4/23/2021 5:04:40 AM
1084852055,1,Ranked Frozen Guard,Brazil,4/23/2021 5:05:18 AM
1084852065,1,Ranked Stone Keep,NA,4/23/2021 5:05:23 AM
1084852109,1,Ranked Serpent Beach,NA,4/23/2021 5:05:41 AM
1084852111,1,Ranked Stone Keep,NA,4/23/2021 5:05:43 AM
1084852204,0,Ranked Timber Mill,EU,4/23/2021 5:06:25 AM
1084852289,1,Ranked Frozen Guard,Brazil,4/23/2021 5:07:01 AM
1084852320,1,Ranked Serpent Beach,NA,4/23/2021 5:07:15 AM
1084852402,1,Ranked Serpent Beach,NA,4/23/2021 5:07:57 AM
1084852409,1,Ranked Stone Keep,Southeast Asia,4/23/2021 5:08:01 AM
1084852410,1,Ranked Stone Keep,Latin America North,4/23/2021 5:08:01 AM
1084852461,0,Ranked Serpent Beach,Latin America North,4/23/2021 5:08:25 AM
1084852484,1,Ranked Ice Mines,NA,4/23/2021 5:08:34 AM
1084852521,0,Ranked Stone Keep,Latin America North,4/23/2021 5:08:53 AM
1084852568,0,Ranked Jaguar Falls,EU,4/23/2021 5:09:18 AM
1084852630,1,Ranked Ascension Peak,Brazil,4/23/2021 5:09:47 AM
1084852664,0,Ranked Splitstone Quarry,Latin America North,4/23/2021 5:10:05 AM
1084852681,0,Ranked Serpent Beach,NA,4/23/2021 5:10:13 AM
1084852701,0,Ranked Warder's Gate,Latin America North,4/23/2021 5:10:22 AM
1084852727,1,Ranked Frog Isle,NA,4/23/2021 5:10:37 AM
1084852866,1,Ranked Ice Mines,NA,4/23/2021 5:11:37 AM
1084852882,0,Ranked Stone Keep,Latin America North,4/23/2021 5:11:43 AM
1084852892,0,Ranked Timber Mill,Latin America North,4/23/2021 5:11:46 AM
1084852932,1,Ranked Frog Isle,Brazil,4/23/2021 5:12:05 AM
1084852962,0,Ranked Ice Mines,NA,4/23/2021 5:12:15 AM
1084852995,0,Ranked Warder's Gate,Brazil,4/23/2021 5:12:33 AM
1084853011,0,Ranked Serpent Beach,Brazil,4/23/2021 5:12:39 AM
1084853035,1,Ranked Warder's Gate,NA,4/23/2021 5:12:51 AM
1084853040,0,Ranked Serpent Beach,Brazil,4/23/2021 5:12:53 AM
1084853046,0,Ranked Warder's Gate,NA,4/23/2021 5:12:55 AM
1084853066,1,Ranked Ice Mines,Latin America North,4/23/2021 5:13:03 AM
1084853086,0,Ranked Frozen Guard,Southeast Asia,4/23/2021 5:13:13 AM
1084853110,1,Ranked Ice Mines,EU,4/23/2021 5:13:25 AM
1084853128,1,Ranked Ascension Peak,Latin America North,4/23/2021 5:13:31 AM
1084853224,1,Ranked Warder's Gate,Brazil,4/23/2021 5:14:15 AM
1084853277,1,Ranked Frozen Guard,EU,4/23/2021 5:14:41 AM
1084853296,0,Ranked Frog Isle,Latin America North,4/23/2021 5:14:53 AM
1084853310,0,Ranked Ice Mines,NA,4/23/2021 5:14:59 AM
1084853382,0,Ranked Frog Isle,EU,4/23/2021 5:15:32 AM
1084853503,1,Ranked Serpent Beach,EU,4/23/2021 5:16:31 AM
1084853552,0,Ranked Frozen Guard,Brazil,4/23/2021 5:16:57 AM
1084853585,1,Ranked Timber Mill,NA,4/23/2021 5:17:11 AM
1084853645,1,Ranked Warder's Gate,EU,4/23/2021 5:17:47 AM
1084853680,1,Ranked Frozen Guard,Brazil,4/23/2021 5:18:04 AM
1084853706,1,Ranked Serpent Beach,Latin America North,4/23/2021 5:18:17 AM
1084853721,0,Ranked Frog Isle,NA,4/23/2021 5:18:23 AM
1084853736,1,Ranked Frog Isle,NA,4/23/2021 5:18:31 AM
1084853827,1,Ranked Splitstone Quarry,Latin America North,4/23/2021 5:19:15 AM
1084853860,1,Ranked Timber Mill,Latin America North,4/23/2021 5:19:29 AM
1084853886,0,Ranked Splitstone Quarry,Brazil,4/23/2021 5:19:42 AM
1084853899,0,Ranked Frog Isle,Southeast Asia,4/23/2021 5:19:47 AM
1084853910,1,Ranked Ascension Peak,NA,4/23/2021 5:19:55 AM
1084853944,1,Ranked Stone Keep,NA,4/23/2021 5:20:17 AM
1084853950,0,Ranked Timber Mill,Latin America North,4/23/2021 5:20:19 AM
1084853985,0,Ranked Warder's Gate,NA,4/23/2021 5:20:33 AM
1084854085,0,Ranked Jaguar Falls,NA,4/23/2021 5:21:16 AM
1084854108,1,Ranked Frog Isle,Brazil,4/23/2021 5:21:24 AM
1084854134,0,Ranked Timber Mill,Southeast Asia,4/23/2021 5:21:35 AM
1084854246,1,Ranked Timber Mill,Brazil,4/23/2021 5:22:21 AM
1084854251,1,Ranked Timber Mill,Latin America North,4/23/2021 5:22:24 AM
1084854280,0,Ranked Ascension Peak,NA,4/23/2021 5:22:35 AM
1084854436,0,Ranked Splitstone Quarry,Latin America North,4/23/2021 5:23:50 AM
1084854461,0,Ranked Serpent Beach,NA,4/23/2021 5:24:07 AM
1084854500,0,Ranked Jaguar Falls,EU,4/23/2021 5:24:23 AM
1084854545,1,Ranked Frog Isle,NA,4/23/2021 5:24:43 AM
1084854666,1,Ranked Warder's Gate,Brazil,4/23/2021 5:25:38 AM
1084854676,1,Ranked Jaguar Falls,NA,4/23/2021 5:25:44 AM
1084854682,0,Ranked Frozen Guard,Latin America North,4/23/2021 5:25:47 AM
1084854688,1,Ranked Frog Isle,Brazil,4/23/2021 5:25:48 AM
1084854723,0,Ranked Serpent Beach,EU,4/23/2021 5:26:03 AM
1084854744,1,Ranked Frozen Guard,NA,4/23/2021 5:26:15 AM
1084854748,0,Ranked Frog Isle,NA,4/23/2021 5:26:16 AM
1084854782,1,Ranked Serpent Beach,NA,4/23/2021 5:26:30 AM
1084854825,0,Ranked Frozen Guard,NA,4/23/2021 5:26:55 AM
1084854828,1,Ranked Stone Keep,Southeast Asia,4/23/2021 5:26:57 AM
1084854861,1,Ranked Frog Isle,EU,4/23/2021 5:27:17 AM
1084854872,0,Ranked Serpent Beach,Brazil,4/23/2021 5:27:21 AM
1084854878,1,Ranked Stone Keep,NA,4/23/2021 5:27:24 AM
1084854884,1,Ranked Warder's Gate,Latin America North,4/23/2021 5:27:27 AM
1084854905,0,Ranked Timber Mill,Brazil,4/23/2021 5:27:37 AM
1085463042,0,Ranked Frozen Guard,Latin America North,4/25/2021 5:00:03 AM
1085463102,1,Ranked Splitstone Quarry,NA,4/25/2021 5:00:25 AM
1085463108,0,Ranked Ice Mines,Brazil,4/25/2021 5:00:28 AM
1085463125,0,Ranked Warder's Gate,Brazil,4/25/2021 5:00:33 AM
1085463186,1,Ranked Frog Isle,NA,4/25/2021 5:00:55 AM
1085463206,1,Ranked Ascension Peak,NA,4/25/2021 5:01:00 AM
1085463285,0,Ranked Stone Keep,NA,4/25/2021 5:01:25 AM
1085463299,1,Ranked Frozen Guard,Brazil,4/25/2021 5:01:31 AM
1085463325,0,Ranked Timber Mill,EU,4/25/2021 5:01:38 AM
1085463493,1,Ranked Frozen Guard,Latin America North,4/25/2021 5:02:25 AM
1085463505,0,Ranked Timber Mill,NA,4/25/2021 5:02:29 AM
1085463515,1,Ranked Splitstone Quarry,Latin America North,4/25/2021 5:02:31 AM
1085463576,1,Ranked Timber Mill,Brazil,4/25/2021 5:02:48 AM
1085463597,0,Ranked Frog Isle,Latin America North,4/25/2021 5:02:58 AM
1085463645,0,Ranked Ascension Peak,Brazil,4/25/2021 5:03:16 AM
1085463694,0,Ranked Ice Mines,NA,4/25/2021 5:03:31 AM
1085463758,1,Ranked Serpent Beach,EU,4/25/2021 5:03:51 AM
1085463798,0,Ranked Splitstone Quarry,Brazil,4/25/2021 5:04:03 AM
1085463828,0,Ranked Ice Mines,NA,4/25/2021 5:04:14 AM
1085463955,0,Ranked Timber Mill,EU,4/25/2021 5:04:59 AM
1085463994,1,Ranked Stone Keep,Southeast Asia,4/25/2021 5:05:11 AM
1085464017,1,Ranked Ascension Peak,Latin America North,4/25/2021 5:05:21 AM
1085464019,1,Ranked Jaguar Falls,NA,4/25/2021 5:05:22 AM
1085464020,0,Ranked Jaguar Falls,Brazil,4/25/2021 5:05:22 AM
1085464060,0,Ranked Jaguar Falls,NA,4/25/2021 5:05:34 AM
1085464075,1,Ranked Ascension Peak,Latin America North,4/25/2021 5:05:37 AM
1085464084,1,Ranked Warder's Gate,Latin America North,4/25/2021 5:05:42 AM
1085464098,0,Ranked Serpent Beach,NA,4/25/2021 5:05:48 AM
1085464110,0,Ranked Frog Isle,Brazil,4/25/2021 5:05:51 AM
1085464159,0,Ranked Splitstone Quarry,Brazil,4/25/2021 5:06:11 AM
1085464175,0,Ranked Splitstone Quarry,EU,4/25/2021 5:06:15 AM
1085464181,1,Ranked Ascension Peak,NA,4/25/2021 5:06:17 AM
1085464221,1,Ranked Frog Isle,NA,4/25/2021 5:06:31 AM
1085464222,1,Ranked Timber Mill,Latin America North,4/25/2021 5:06:32 AM
1085464290,1,Ranked Serpent Beach,Latin America North,4/25/2021 5:06:55 AM
1085464387,0,Ranked Splitstone Quarry,NA,4/25/2021 5:07:27 AM
1085464490,1,Ranked Timber Mill,Brazil,4/25/2021 5:08:02 AM
1085464509,0,Ranked Stone Keep,Latin America North,4/25/2021 5:08:08 AM
1085464546,0,Ranked Splitstone Quarry,NA,4/25/2021 5:08:21 AM
1085464619,0,Ranked Ice Mines,NA,4/25/2021 5:08:46 AM
1085464643,1,Ranked Ascension Peak,Latin America North,4/25/2021 5:08:52 AM
1085464646,0,Ranked Jaguar Falls,NA,4/25/2021 5:08:53 AM
1085464653,0,Ranked Timber Mill,Brazil,4/25/2021 5:08:55 AM
1085464690,1,Ranked Ascension Peak,Latin America North,4/25/2021 5:09:11 AM
1085464759,1,Ranked Serpent Beach,NA,4/25/2021 5:09:36 AM
1085464760,1,Ranked Serpent Beach,Latin America North,4/25/2021 5:09:36 AM
1085464770,1,Ranked Splitstone Quarry,Brazil,4/25/2021 5:09:41 AM
1085464793,1,Ranked Stone Keep,NA,4/25/2021 5:09:49 AM
1085464797,0,Ranked Stone Keep,NA,4/25/2021 5:09:51 AM
1085464803,0,Ranked Serpent Beach,Brazil,4/25/2021 5:09:52 AM
1085464850,0,Ranked Frozen Guard,NA,4/25/2021 5:10:07 AM
1085464874,0,Ranked Warder's Gate,NA,4/25/2021 5:10:14 AM
1085464901,0,Ranked Stone Keep,NA,4/25/2021 5:10:22 AM
1085464918,0,Ranked Splitstone Quarry,Latin America North,4/25/2021 5:10:28 AM
1085464935,1,Ranked Jaguar Falls,Brazil,4/25/2021 5:10:33 AM
1085464948,0,Ranked Serpent Beach,Brazil,4/25/2021 5:10:37 AM
1085464967,1,Ranked Frozen Guard,Latin America North,4/25/2021 5:10:41 AM
1085464969,0,Ranked Warder's Gate,EU,4/25/2021 5:10:42 AM
1085465022,0,Ranked Warder's Gate,NA,4/25/2021 5:11:03 AM
1085465032,0,Ranked Ice Mines,Southeast Asia,4/25/2021 5:11:07 AM
1085465033,1,Ranked Splitstone Quarry,NA,4/25/2021 5:11:07 AM
1085465040,1,Ranked Frozen Guard,NA,4/25/2021 5:11:10 AM
1085465045,1,Ranked Frozen Guard,Brazil,4/25/2021 5:11:13 AM
1085465128,0,Ranked Timber Mill,Latin America North,4/25/2021 5:11:39 AM
1085465223,0,Ranked Frozen Guard,NA,4/25/2021 5:12:08 AM
1085465270,0,Ranked Ice Mines,EU,4/25/2021 5:12:23 AM
1085465277,0,Ranked Serpent Beach,Brazil,4/25/2021 5:12:26 AM
1085465437,1,Ranked Frog Isle,EU,4/25/2021 5:13:17 AM
1085465444,0,Ranked Splitstone Quarry,NA,4/25/2021 5:13:20 AM
1085465505,1,Ranked Frozen Guard,Brazil,4/25/2021 5:13:39 AM
1085465562,0,Ranked Frog Isle,Latin America North,4/25/2021 5:13:58 AM
1085465731,1,Ranked Splitstone Quarry,Latin America North,4/25/2021 5:14:55 AM
1085465763,0,Ranked Ice Mines,NA,4/25/2021 5:15:07 AM
1085465863,0,Ranked Warder's Gate,NA,4/25/2021 5:15:45 AM
1085465864,1,Ranked Serpent Beach,NA,4/25/2021 5:15:45 AM
1085465874,1,Ranked Frog Isle,Latin America North,4/25/2021 5:15:49 AM
1085465920,0,Ranked Warder's Gate,Brazil,4/25/2021 5:16:04 AM
1085465936,0,Ranked Jaguar Falls,EU,4/25/2021 5:16:09 AM
1085465960,0,Ranked Timber Mill,Brazil,4/25/2021 5:16:16 AM
1085465969,0,Ranked Timber Mill,Brazil,4/25/2021 5:16:18 AM
1085466012,0,Ranked Ascension Peak,Brazil,4/25/2021 5:16:32 AM
1085466029,1,Ranked Ice Mines,Latin America North,4/25/2021 5:16:37 AM
1085466040,1,Ranked Frozen Guard,EU,4/25/2021 5:16:42 AM
1085466051,1,Ranked Ice Mines,NA,4/25/2021 5:16:45 AM
1085466072,0,Ranked Serpent Beach,Brazil,4/25/2021 5:16:50 AM
1085466127,1,Ranked Timber Mill,Brazil,4/25/2021 5:17:07 AM
1085466211,1,Ranked Jaguar Falls,Southeast Asia,4/25/2021 5:17:37 AM
1085466248,1,Ranked Serpent Beach,Latin America North,4/25/2021 5:17:50 AM
1085466431,1,Ranked Warder's Gate,EU,4/25/2021 5:18:53 AM
1085466543,1,Ranked Warder's Gate,Latin America North,4/25/2021 5:19:33 AM
1085466662,0,Ranked Frog Isle,NA,4/25/2021 5:20:12 AM
1085466735,1,Ranked Timber Mill,NA,4/25/2021 5:20:45 AM
1085466814,1,Ranked Splitstone Quarry,Southeast Asia,4/25/2021 5:21:13 AM
1085466848,0,Ranked Warder's Gate,EU,4/25/2021 5:21:25 AM
1085466868,0,Ranked Stone Keep,NA,4/25/2021 5:21:33 AM
1085466944,0,Ranked Serpent Beach,NA,4/25/2021 5:21:57 AM
1085466954,1,Ranked Frog Isle,NA,4/25/2021 5:22:02 AM
1085466960,1,Ranked Ascension Peak,Brazil,4/25/2021 5:22:04 AM
1085467007,0,Ranked Frozen Guard,NA,4/25/2021 5:22:19 AM
1085467008,0,Ranked Stone Keep,Latin America North,4/25/2021 5:22:20 AM
1086844676,0,Ranked Stone Keep,Southeast Asia,4/30/2021 8:00:05 AM
1086844724,0,Ranked Stone Keep,Southeast Asia,4/30/2021 8:00:24 AM
1086844732,1,Ranked Frozen Guard,EU,4/30/2021 8:00:30 AM
1086844741,1,Ranked Splitstone Quarry,Latin America North,4/30/2021 8:00:36 AM
